old_name,new_name
basensättigung-des-oberbodens-1990-umweltatlas-wms,basensattigung-des-oberbodens-1990-umweltatlas-wms-723a1893
baufertigstellungen-wms,baufertigstellungen-wms-c5495c42
baugrundkarte-atom,baugrundkarte-atom-944a30c3
baugrundkarte-spandau-atom,baugrundkarte-spandau-atom-7c5d0cd7
baugrundkarte-spandau-wms,baugrundkarte-spandau-wms-99f6a198
baugrundkarte-wms,baugrundkarte-wms-afc48e52
baumbestand-berlin-anlagenbäume-sachdaten-zur-karte-wfs,baumbestand-berlin-anlagenbaume-sachdaten-zur-karte-wfs-98ff39da
baumbestand-berlin-straßenbäume-sachdaten-zur-karte-wfs,baumbestand-berlin-strassenbaume-sachdaten-zur-karte-wfs-0f682ebc
baumbestand-berlin-wms,baumbestand-berlin-wms-52e6ddaa
baunutzungsplan-atom,baunutzungsplan-atom-663efc8a
baunutzungsplan-wms,baunutzungsplan-wms-b5bc6cb4
baustellen-sperrungen-und-sonstige-störungen-von-besonderem-verkehrlichem-interesse,baustellen-sperrungen-und-sonstige-storungen-von-besonderem-verkehrlichem-interesse
bdom-bildbasiertes-digitales-oberflächenmodell-atom,bdom-bildbasiertes-digitales-oberflachenmodell-atom-967420e0
bdom-bildbasiertes-digitales-oberflächenmodell-wms,bdom-bildbasiertes-digitales-oberflachenmodell-wms-31a76562
bebauungspläne-vorhabenbezogene-bebauungspläne-geltungsbereiche-wfs,bebauungsplane-vorhabenbezogene-bebauungsplane-geltungsbereiche-wfs-bfd3b920
bebauungspläne-vorhabenbezogene-bebauungspläne-geltungsbereiche-wms,bebauungsplane-vorhabenbezogene-bebauungsplane-geltungsbereiche-wms-277904f0
begegnungsstätten-des-bezirksamtes-pankow,begegnungsstatten-des-bezirksamtes-pankow
begräbnisorte-der-opfer-von-krieg-und-gewaltherrschaft-wms,begrabnisorte-der-opfer-von-krieg-und-gewaltherrschaft-wms-7b6108cc
behindertenparkplätze-wfs,behindertenparkplatze-wfs-933a4232
behindertenparkplätze-wms,behindertenparkplatze-wms-7dd62200
bericht-beschäftigte-mit-schwerbehinderung-im-berichtsjahr-2021,bericht-beschaeftigte-mit-schwerbehinderung-im-berichtsjahr-2021-1379605
fluktuationsbericht-2020,bericht-zur-fluktuation-im-unmittelbaren-landesdienst-berlin-berichtsjahr-2020-1173805
bericht-zur-gesundheitsquote-des-unmittelbaren-landesdienstes-berlin-2021,bericht-zur-gesundheitsquote-des-unmittelbaren-landesdienstes-berlin-2021-1234532
bericht-zur-gesundheitsquote-des-unmittelbaren-landesdienstes-berlin-2022,bericht-zur-gesundheitsquote-des-unmittelbaren-landesdienstes-berlin-2022-1358328
berliner-betriebskostenübersicht-2013,berliner-betriebskostenuebersicht-2013
berliner-doppelhaushalt-20122013,berliner-doppelhaushalt-2012-2013
berliner-gebäude-atlas-mitte-epsg25833-wfs-0,berliner-gebaude-atlas-mitte-in-epsg-25833-wfs-b1409a92
berliner-gebäude-atlas-wfs,berliner-gebaude-atlas-wfs-90c34bec
berliner-gebäude-atlas-wms,berliner-gebaude-atlas-wms-b7584fa3
berliner-kleingartenbestand-31122021,berliner-kleingartenbestand-31-12-2021
berlinstrategie-schwerpunkträume-der-stadtentwicklung-wms,berlinstrategie-schwerpunktraume-der-stadtentwicklung-wms-8305a037
berlin-txl-gebäudedaten-bestand-und-planung-3d,berlin-txl-gebaudedaten-bestand-planung-3d-und-planung-3d
berlin-txl-projektgrenze-wfs,berlin-txl-projektgrenze-wfs-6164a32f
berlin-txl-teilräume-wfs,berlin-txl-teilraume-wfs-fd84084f
berlin-txl-wms,berlin-txl-wms-196a2691
berlin-um-1900-aisber-wms,berlin-um-1900-aisber-wms-72d4c4b2
berlin-zoom-farbausgabe,berlin-zoom-farbausgabe-60807bfa
berlin-zoom-farbausgabe-wms,berlin-zoom-farbausgabe-wms-99b5a1e4
berlin-zoom-sw-ausgabe-0,berlin-zoom-sw-ausgabe-1f110a61
berlin-zoom-sw-ausgabe,berlin-zoom-sw-ausgabe-f62a31a3
berlin-zoom-sw-ausgabe-wms,berlin-zoom-sw-ausgabe-wms-61032938
beschäftigte-mit-schwerbehinderung-im-dezember-2020,beschaeftigte-mit-schwerbehinderung-im-dezember-2020-1315968
besondere-naturräumliche-eigenart-der-böden-1990-umweltatlas-wms,besondere-naturraumliche-eigenart-der-boden-1990-umweltatlas-wms-21adc103
besondere-naturräumliche-eigenart-der-böden-2001-umweltatlas-wms,besondere-naturraumliche-eigenart-der-boden-2001-umweltatlas-wms-98d8bd99
besondere-naturräumliche-eigenart-der-böden-2005-umweltatlas-wms,besondere-naturraumliche-eigenart-der-boden-2005-umweltatlas-wms-ebb190c5
besondere-naturräumliche-eigenart-der-böden-2010-umweltatlas-wms,besondere-naturraumliche-eigenart-der-boden-2010-umweltatlas-wms-68464fcf
besondere-naturräumliche-eigenart-der-böden-2015-umweltatlas-wms,besondere-naturraumliche-eigenart-der-boden-2015-umweltatlas-wms-57863436
besondere-naturräumliche-eigenart-der-böden-2020-umweltatlas-wfs,besondere-naturraumliche-eigenart-der-boden-2020-umweltatlas-wfs-1fcc8c91
besondere-naturräumliche-eigenart-der-böden-2020-umweltatlas-wms,besondere-naturraumliche-eigenart-der-boden-2020-umweltatlas-wms-382db87a
besuchszahlen-öffentlich-geförderten-berliner-kultureinrichtungen,besuchszahlen-in-offentlich-geforderten-berliner-kultureinrichtungen-2012-13
beteiligungsdaten-des-landes-berlin,beteiligungsdaten-des-landes-berlin-1156292
bevölkerungszahlen-berlin,bevolkerungszahlen-berlin
bezirkshaushaltsplan-20182019-tempelhof-schöneberg,bezirkshaushaltsplan-2018-2019-tempelhof-schoneberg
bezirkshaushaltsplan-friedrichshain-kreuzberg-20122013,bezirkshaushaltsplan-friedrichshain-kreuzberg-2012-2013
bezirkshaushaltsplan-friedrichshain-kreuzberg-20122013-fortgeschrieben-mit,bezirkshaushaltsplan-friedrichshain-kreuzberg-2012-2013-fortgeschrieben-mit-ergungsplan-2013
bezirkshaushaltsplan-friedrichshain-kreuzberg-20142015,bezirkshaushaltsplan-friedrichshain-kreuzberg-2014-2015
bezirkskarte-spandau-110-000-atom,bezirkskarte-spandau-1-10-000-atom-557e944d
bezirkskarte-spandau-110-000-wms,bezirkskarte-spandau-1-10-000-wms-409a0e65
bezirkskarte-steglitz-zehlendorf-120-000-wms,bezirkskarte-steglitz-zehlendorf-1-20-000-wms-f1674cf3
bezirkskarte-steglitz-zehlendorf-atom,bezirkskarte-steglitz-zehlendorf-atom-83ef3428
bezirkskarte-steglitz-zehlendorf-farbreduziert-atom,bezirkskarte-steglitz-zehlendorf-farbreduziert-atom-e1618011
bildungszeit-berlin,bildungsurlaub-berlin-jahresauswertung-2020-1214962
bindungsstärke-für-schwermetalle-der-böden-1990-umweltatlas-wms,bindungsstarke-fur-schwermetalle-der-boden-1990-umweltatlas-wms-33816655
bindungsstärke-für-schwermetalle-der-böden-2001-umweltatlas-wms,bindungsstarke-fur-schwermetalle-der-boden-2001-umweltatlas-wms-f1ac598b
bindungsstärke-für-schwermetalle-der-böden-2005-umweltatlas-wms,bindungsstarke-fur-schwermetalle-der-boden-2005-umweltatlas-wms-03c2a48b
bindungsstärke-für-schwermetalle-der-böden-2015-umweltatlas-wms,bindungsstarke-fur-schwermetalle-der-boden-2015-umweltatlas-wms-f088e2c3
bindungsstärke-für-schwermetalle-der-böden-2020-umweltatlas-wfs,bindungsstarke-fur-schwermetalle-der-boden-2020-umweltatlas-wfs-b601624e
bindungsstärke-für-schwermetalle-der-böden-2020-umweltatlas-wms,bindungsstarke-fur-schwermetalle-der-boden-2020-umweltatlas-wms-38a3deec
bioklima-wärmebelastung-der-nacht-2005-umweltatlas-wms,bioklima-warmebelastung-in-der-nacht-2005-umweltatlas-wms-73e8ad0f
biomasse-wfs,biomasse-wfs-e94f7c24
biomasse-wms,biomasse-wms-e9256bff
biotoptypen-umweltatlas-wfs,biotoptypen-umweltatlas-wfs-11ce5b05
biotoptypen-umweltatlas-wms,biotoptypen-umweltatlas-wms-7b0847c8
blattschnitte-der-digitalen-topographischen-karten-wfs,blattschnitte-der-digitalen-topographischen-karten-wfs-64684f07
blattschnitte-der-digitalen-topographischen-karten-wms,blattschnitte-der-digitalen-topographischen-karten-wms-2c0f7664
blattschnitteinteilung-der-landeskartenwerke-wms,blattschnitteinteilung-der-landeskartenwerke-wms-c6692e88
blockseiten-des-regionalen-bezugssytems-rbs-wfs,blockseiten-des-regionalen-bezugssytems-rbs-wfs-75a1027a
blockseiten-des-regionalen-bezugssytems-rbs-wms,blockseiten-des-regionalen-bezugssytems-rbs-wms-43841423
bodenarten-1990-umweltatlas-wfs,bodenarten-1990-umweltatlas-wfs-1b1c0fb5
bodenarten-1990-umweltatlas-wms,bodenarten-1990-umweltatlas-wms-a7b88929
bodenarten-2001-umweltatlas-wms,bodenarten-2001-umweltatlas-wms-fe877715
bodenarten-2005-umweltatlas-wms,bodenarten-2005-umweltatlas-wms-ce5a8771
bodenarten-2010-umweltatlas-wms,bodenarten-2010-umweltatlas-wms-64499d69
bodenarten-2015-umweltatlas-wms,bodenarten-2015-umweltatlas-wms-05cc3259
bodenarten-2020-umweltatlas-wfs,bodenarten-2020-umweltatlas-wfs-f6f3fe21
bodenarten-2020-umweltatlas-wms,bodenarten-2020-umweltatlas-wms-3ae6f3ce
bodenbedeckung-im-inspire-datenmodell-alkis-atom,bodenbedeckung-im-inspire-datenmodell-alkis-atom-f02f094e
bodenbedeckung-im-inspire-datenmodell-alkis-wms,bodenbedeckung-im-inspire-datenmodell-alkis-wms-027773e1
bodenfunktionen-und-planungshinweise-2010-umweltatlas-wfs,bodenfunktionen-und-planungshinweise-2010-umweltatlas-wfs-e8a615d6
bodenfunktionen-und-planungshinweise-2020-umweltatlas-wfs,bodenfunktionen-und-planungshinweise-2020-umweltatlas-wfs-45217dc7
bodengesellschaften-1990-umweltatlas-wms,bodengesellschaften-1990-umweltatlas-wms-e8b8ca3f
bodengesellschaften-2001-umweltatlas-wms,bodengesellschaften-2001-umweltatlas-wms-35c8a632
bodengesellschaften-2005-umweltatlas-wfs,bodengesellschaften-2005-umweltatlas-wfs-3227570a
bodengesellschaften-2005-umweltatlas-wms,bodengesellschaften-2005-umweltatlas-wms-7aa7334f
bodengesellschaften-2010-umweltatlas-wms,bodengesellschaften-2010-umweltatlas-wms-97a44929
bodengesellschaften-2015-umweltatlas-wms,bodengesellschaften-2015-umweltatlas-wms-7854928f
bodengesellschaften-2020-umweltatlas-wfs,bodengesellschaften-2020-umweltatlas-wfs-8b87ddc5
bodengesellschaften-2020-umweltatlas-wms,bodengesellschaften-2020-umweltatlas-wms-a4aacb2b
bodengesellschaften-und-bodenarten-2010-umweltatlas-wfs,bodengesellschaften-und-bodenarten-2010-umweltatlas-wfs-8e33abad
bodengesellschaften-und-bodenarten-2015-umweltatlas-wfs,bodengesellschaften-und-bodenarten-2015-umweltatlas-wfs-714b139a
bodengesellschaften-und-bodenarten-2020-umweltatlas-wfs,bodengesellschaften-und-bodenarten-2020-umweltatlas-wfs-29d48fa4
boden-im-inspire-datenmodell-bodenfunktionen-und-planungshinweise-2015-atom,boden-im-inspire-datenmodell-bodenfunktionen-und-planungshinweise-2015-atom-e5f91b8e
boden-im-inspire-datenmodell-bodenfunktionen-und-planungshinweise-2015-wms,boden-im-inspire-datenmodell-bodenfunktionen-und-planungshinweise-2015-wms-76bd555b
boden-im-inspire-datenmodell-bodengesellschaften-und-bodenarten-2015-atom,boden-im-inspire-datenmodell-bodengesellschaften-und-bodenarten-2015-atom-4fbb9d1f
boden-im-inspire-datenmodell-bodengesellschaften-und-bodenarten-2015-wms,boden-im-inspire-datenmodell-bodengesellschaften-und-bodenarten-2015-wms-61d93c58
boden-im-inspire-datenmodell-bodenkundliche-kennwerte-2015-atom,boden-im-inspire-datenmodell-bodenkundliche-kennwerte-2015-atom-88b8424f
boden-im-inspire-datenmodell-bodenkundliche-kennwerte-2015-wms,boden-im-inspire-datenmodell-bodenkundliche-kennwerte-2015-wms-c4bcf20f
boden-im-inspire-datenmodell-kriterien-zur-bewertung-der-bodenfunktionen-2015-atom,boden-im-inspire-datenmodell-kriterien-zur-bewertung-der-bodenfunktionen-2015-atom-e63b478e
boden-im-inspire-datenmodell-kriterien-zur-bewertung-der-bodenfunktionen-2015-wms,boden-im-inspire-datenmodell-kriterien-zur-bewertung-der-bodenfunktionen-2015-wms-9b0884dd
boden-im-inspire-datenmodell-mittelmaßstäbige-landwirtschaftliche-standortkartierung-mmk,boden-im-inspire-datenmodell-mittelmassstabige-landwirtschaftliche-standortkartierung-mmk-a-4fbec7f8
boden-im-inspire-datenmodell-mittelmaßstäbige-landwirtschaftliche-standortkartierung-0,boden-im-inspire-datenmodell-mittelmassstabige-landwirtschaftliche-standortkartierung-mmk-w-830274a4
boden-im-inspire-datenmodell-moore-atom,boden-im-inspire-datenmodell-moore-atom-a02c5b5b
boden-im-inspire-datenmodell-moore-wms,boden-im-inspire-datenmodell-moore-wms-7b06f5a3
bodenkundliche-kartierungen-übersicht-wfs,bodenkundliche-kartierungen-ubersicht-wfs-3553f657
bodenkundliche-kartierungen-übersicht-wms,bodenkundliche-kartierungen-ubersicht-wms-65e6f283
bodenkundliche-kennwerte-2010-umweltatlas-wfs,bodenkundliche-kennwerte-2010-umweltatlas-wfs-bc98dc6f
bodenleitwerte-01071990-atom,bodenleitwerte-01-07-1990-atom-8f439b9a
bodenleitwerte-01071990-wms,bodenleitwerte-01-07-1990-wms-fb71ebf7
bodenrichtwerte-01012008-wfs,bodenrichtwerte-01-01-2008-wfs-ec6a4afb
bodenrichtwerte-01012008-wms,bodenrichtwerte-01-01-2008-wms-a688d013
bodenrichtwerte-01012009-wfs,bodenrichtwerte-01-01-2009-wfs-600d2bca
bodenrichtwerte-01012009-wms,bodenrichtwerte-01-01-2009-wms-f7d19210
bodenrichtwerte-01012010-wfs,bodenrichtwerte-01-01-2010-wfs-fb1f6769
bodenrichtwerte-01012010-wms,bodenrichtwerte-01-01-2010-wms-22b5afae
bodenrichtwerte-01012011-wfs,bodenrichtwerte-01-01-2011-wfs-ba0dc689
bodenrichtwerte-01012011-wms,bodenrichtwerte-01-01-2011-wms-0d4c466d
bodenrichtwerte-01012012-wfs,bodenrichtwerte-01-01-2012-wfs-e2aebc33
bodenrichtwerte-01012012-wms,bodenrichtwerte-01-01-2012-wms-bb984b7f
bodenrichtwerte-01012013-wfs,bodenrichtwerte-01-01-2013-wfs-c3f7935d
bodenrichtwerte-01012013-wms,bodenrichtwerte-01-01-2013-wms-743e3a3b
bodenrichtwerte-01012014-wfs,bodenrichtwerte-01-01-2014-wfs-264e9ed7
bodenrichtwerte-01012014-wms,bodenrichtwerte-01-01-2014-wms-765b4646
bodenrichtwerte-01012015-wfs,bodenrichtwerte-01-01-2015-wfs-e16d9ad0
bodenrichtwerte-01012015-wms,bodenrichtwerte-01-01-2015-wms-a1eada85
bodenrichtwerte-01012016-wfs,bodenrichtwerte-01-01-2016-wfs-460a8256
bodenrichtwerte-01012016-wms,bodenrichtwerte-01-01-2016-wms-b1627d8f
bodenrichtwerte-01012017-wfs,bodenrichtwerte-01-01-2017-wfs-747d6271
bodenrichtwerte-01012017-wms,bodenrichtwerte-01-01-2017-wms-3f0fd054
bodenrichtwerte-01012018-wfs,bodenrichtwerte-01-01-2018-wfs-8a584aeb
bodenrichtwerte-01012018-wms,bodenrichtwerte-01-01-2018-wms-91f37905
bodenrichtwerte-01012019-wfs,bodenrichtwerte-01-01-2019-wfs-69ac5522
bodenrichtwerte-01012019-wms,bodenrichtwerte-01-01-2019-wms-725488dd
bodenrichtwerte-01012020-wfs,bodenrichtwerte-01-01-2020-wfs-b6a568c2
bodenrichtwerte-01012020-wms,bodenrichtwerte-01-01-2020-wms-598c01c4
bodenrichtwerte-01012021-wfs,bodenrichtwerte-01-01-2021-wfs-d1a3c991
bodenrichtwerte-01012021-wms,bodenrichtwerte-01-01-2021-wms-6e5bada5
bodenrichtwerte-01012022-wfs,bodenrichtwerte-01-01-2022-wfs-cd18fbf3
bodenrichtwerte-01012022-wms,bodenrichtwerte-01-01-2022-wms-739a2a18
bodenrichtwerte-01012023-wfs,bodenrichtwerte-01-01-2023-wfs-5daf78fb
bodenrichtwerte-01012023-wms,bodenrichtwerte-01-01-2023-wms-23543dd1
bodenrichtwerte-01012024-wfs,bodenrichtwerte-01-01-2024-wfs-c2092cb3
bodenrichtwerte-01012024-wms,bodenrichtwerte-01-01-2024-wms-95182db8
bodenrichtwerte-31121964-wms,bodenrichtwerte-31-12-1964-wms-a18388b0
bodenrichtwerte-31121966-atom,bodenrichtwerte-31-12-1966-atom-7a51a146
bodenrichtwerte-31121968-atom,bodenrichtwerte-31-12-1968-atom-803d9294
bodenrichtwerte-31121970-atom,bodenrichtwerte-31-12-1970-atom-9b0d018c
bodenrichtwerte-31121972-atom,bodenrichtwerte-31-12-1972-atom-c8b52239
bodenrichtwerte-31121974-atom,bodenrichtwerte-31-12-1974-atom-cfc4a0b5
bodenrichtwerte-31121976-atom,bodenrichtwerte-31-12-1976-atom-b3d90945
bodenrichtwerte-31121976-wms,bodenrichtwerte-31-12-1976-wms-95232845
bodenrichtwerte-31121978-atom,bodenrichtwerte-31-12-1978-atom-94e28e9d
bodenrichtwerte-31121980-atom,bodenrichtwerte-31-12-1980-atom-5234e53b
bodenrichtwerte-31121982-atom,bodenrichtwerte-31-12-1982-atom-1b3df4e9
bodenrichtwerte-31121984-atom,bodenrichtwerte-31-12-1984-atom-17db498f
bodenrichtwerte-31121986-atom,bodenrichtwerte-31-12-1986-atom-b2eddbc9
bodenrichtwerte-31121988-atom,bodenrichtwerte-31-12-1988-atom-3d7ecc02
bodenrichtwerte-31121990-atom,bodenrichtwerte-31-12-1990-atom-f64507d5
bodenrichtwerte-31121992-atom,bodenrichtwerte-31-12-1992-atom-4ceff14d
bodenrichtwerte-31121994-wms,bodenrichtwerte-31-12-1994-wms-3bb2287d
breitband-ausbau-der-berliner-schulen,breitband-ausbau-der-berliner-schulen-1430033
breitbandversorgung-berlin-2017-2018-privatverfügbarkeiten,breitbandversorgung-berlin-2017-privatverfugbarkeiten
breitbandversorgung-berlin-gewerbe-2017-2018,breitbandversorgung-berlin-gewerbe-2017
brennstoffeinsatz-bedeutender-heiz-und-kraftwerke-2004-umweltatlas-wms,brennstoffeinsatz-bedeutender-heiz-und-kraftwerke-2004-umweltatlas-wms-24d96206
brennstoffeinsatz-für-genehmigungsbedürftige-anlagen,brennstoffeinsatz-fur-genehmigungsbedurftige-anlagen
brennstoffeinsatz-genehmigungsbedürftiger-feuerungsanlagen-2016-wfs,brennstoffeinsatz-genehmigungsbedurftiger-feuerungsanlagen-2016-wfs-6309017a
brennstoffeinsatz-genehmigungsbedürftiger-feuerungsanlagen-2016-wms,brennstoffeinsatz-genehmigungsbedurftiger-feuerungsanlagen-2016-wms-05bf6b92
bruttoinlandsprodukt-berlin-1991-2020,bruttoinlandsprodukt-berlin-1991-2020-1155589
bsr-recyclinghöfe-und-abfall-abc,bsr-recyclingh-fe-und-abfall-abc
bsr-straßenreinigung-verzeichnisse-und-reinigungsklassen,bsr-stra-enreinigung-verzeichnisse-und-reinigungsklassen
bücherschränke-im-bezirk-lichtenberg,buecherschraenke-im-bezirk-lichtenberg-1141075
bundesfernstraßen-wms,bundesfernstrassen-wms-d22eef8a
bundestagswahl-2009-berlin-nach-wahlbezirken-endgültiges-ergebnis,bundestagswahl-2009-in-berlin-nach-wahlbezirken-endg-ltiges-ergebnis
bundestagswahl-2013-berlin-nach-wahlbezirken-endgültiges-ergebnis,bundestagswahl-2013-in-berlin-nach-wahlbezirken-endg-ltiges-ergebnis
bundestagswahl-2017-berlin-nach-wahlbezirken-endgültiges-ergebnis,bundestagswahl-2017-in-berlin-nach-wahlbezirken-endgultiges-ergebnis
bundestagswahl-2021-berlin-nach-wahlbezirken-endgültiges-ergebnis,bundestagswahl-2021-in-berlin-nach-wahlbezirken-endgultiges-ergebnis
schnittstelle-zum-informationssystem-der-bvv-charlottenburg-wilmersdorf,bvv-charlottenburg-wilmersdorf
co2-emissionen-durch-anlagen-nach-dem-treibhausgas-emissionshandelsgesetz-tehg-wfs,co2-emissionen-durch-anlagen-nach-dem-treibhausgas-emissionshandelsgesetz-tehg-wfs-81f53829
co2-emissionen-durch-anlagen-nach-dem-treibhausgas-emissionshandelsgesetz-tehg-wms,co2-emissionen-durch-anlagen-nach-dem-treibhausgas-emissionshandelsgesetz-tehg-wms-38882f17
co2-emmissionen-aus-dem-primärenergieverbrauch-2014,co2-emmissionen-aus-dem-primarenergieverbrauch-2014
daten-ausfall-halbring-für-energyhack-2015,daten-ausfall-halbring-fur-energyhack-2015
daten-ausfall-netzstation-für-energyhack-2015,daten-ausfall-netzstation-fur-energyhack-2015
daten-ausfall-uw-gruppe-für-energyhack-2015,daten-ausfall-uw-gruppe-fur-energyhack-2015
datenberlinde-metadaten,daten-berlin-de-metadaten
datenportal-jahresrückblick-2018,datenportal-jahresruckblick-2018
deutsche-digitale-bibliothek-ddb-api,ddb-api
denkmale-wfs,denkmale-wfs-12f0f9ed
denkmalkarte-berlin-wms,denkmalkarte-berlin-wms-1892d073
detailnetz-berlin-wfs,detailnetz-berlin-wfs-4f2045ef
detailnetz-berlin-wms,detailnetz-berlin-wms-21d8f23d
digitale-color-infrarot-orthophotos-2005-dop20cir-atom,digitale-color-infrarot-orthophotos-2005-dop20cir-atom-7893e71b
digitale-color-infrarot-orthophotos-2005-dop20cir-sommerbefliegung-wms,digitale-color-infrarot-orthophotos-2005-dop20cir-sommerbefliegung-wms-d6e38660
digitale-color-infrarot-orthophotos-2010-dop20cir-atom,digitale-color-infrarot-orthophotos-2010-dop20cir-atom-4c1b44d8
digitale-color-infrarot-orthophotos-2010-dop20cir-sommerbefliegung-wms,digitale-color-infrarot-orthophotos-2010-dop20cir-sommerbefliegung-wms-3c9a5444
digitale-color-infrarot-orthophotos-2015-dop20cir-sommerbefliegung-wms,digitale-color-infrarot-orthophotos-2015-dop20cir-sommerbefliegung-wms-1658a8b9
digitale-color-infrarot-orthophotos-2020-dop20cir-sommerbefliegung-wms,digitale-color-infrarot-orthophotos-2020-dop20cir-sommerbefliegung-wms-5f226f8c
digitale-color-infrarot-trueorthophotos-2020-truedop20cir-sommerbefliegung-wms,digitale-color-infrarot-trueorthophotos-2020-truedop20cir-sommerbefliegung-wms-8b92e0db
digitale-farbige-orthophotos-2004-dop25rgb-atom,digitale-farbige-orthophotos-2004-dop25rgb-atom-81c9e52b
digitale-farbige-orthophotos-2004-dop25rgb-wms,digitale-farbige-orthophotos-2004-dop25rgb-wms-22a3d06b
digitale-farbige-orthophotos-2007-dop20rgb-atom,digitale-farbige-orthophotos-2007-dop20rgb-atom-0b48cfb3
digitale-farbige-orthophotos-2007-dop20rgb-wms,digitale-farbige-orthophotos-2007-dop20rgb-wms-d2078ad6
digitale-farbige-orthophotos-2009-dop20rgb-wms,digitale-farbige-orthophotos-2009-dop20rgb-wms-3169852e
digitale-farbige-orthophotos-2010-dop20rgb-atom,digitale-farbige-orthophotos-2010-dop20rgb-atom-2a77c880
digitale-farbige-orthophotos-2010-dop20rgb-wms,digitale-farbige-orthophotos-2010-dop20rgb-wms-5661b5ed
digitale-farbige-orthophotos-2011-dop20rgb-wms,digitale-farbige-orthophotos-2011-dop20rgb-wms-23229263
digitale-farbige-orthophotos-2014-dop20rgb-atom,digitale-farbige-orthophotos-2014-dop20rgb-atom-777f68c7
digitale-farbige-orthophotos-2014-dop20rgb-wms,digitale-farbige-orthophotos-2014-dop20rgb-wms-794b7e02
digitale-farbige-orthophotos-2015-dop20rgb-wms,digitale-farbige-orthophotos-2015-dop20rgb-wms-6787eaec
digitale-farbige-orthophotos-2016-dop20rgb-wms,digitale-farbige-orthophotos-2016-dop20rgb-wms-4b447a4e
digitale-farbige-orthophotos-2017-dop20rgb-atom,digitale-farbige-orthophotos-2017-dop20rgb-atom-a7085936
digitale-farbige-orthophotos-2017-dop20rgb-wms,digitale-farbige-orthophotos-2017-dop20rgb-wms-e98a56c9
digitale-farbige-orthophotos-2018-dop20rgb-atom,digitale-farbige-orthophotos-2018-dop20rgb-atom-97ceee36
digitale-farbige-orthophotos-2018-dop20rgb-wms,digitale-farbige-orthophotos-2018-dop20rgb-wms-571d6f54
